Product	Description	Price DKK	Production site
7076274	Product 19634	58	Rønne
7999726	Product 19644	38	Rønne
7250223	Product 19659	117	Rønne
7130244	Product 19662	70	Rønne
7145004	Product 19663	35	Rønne
7527950	Product 19665	99	Rønne
7525028	Product 19668	67	Rønne
7091192	Product 19670	59	Rønne
7230974	Product 19671	108	Rønne
7219032	Product 19672	37	Rønne
7116063	Product 19675	107	Rønne
7602375	Product 19680	97	Rønne
7117051	Product 19682	77	Rønne
7234600	Product 19724	88	Rønne
7156928	Product 19725	34	Rønne
7117019	Product 19727	57	Rønne
7143826	Product 19732	78	Rønne
7505299	Product 19735	40	Rønne
7060939	Product 19744	116	Rønne
7138318	Product 19745	79	Rønne
7115725	Product 19746	74	Rønne
7416962	Product 19747	125	Rønne
7604602	Product 19748	115	Rønne
7138040	Product 19749	87	Rønne
7188544	Product 19750	120	Rønne
7228023	Product 19751	90	Rønne
7416679	Product 19752	36	Rønne
7100840	Product 19799	72	Rønne
7148453	Product 19804	80	Rønne
7168640	Product 19806	45	Rønne
7144288	Product 19807	115	Rønne
7158521	Product 19808	130	Rønne
7169116	Product 19809	100	Rønne
7512716	Product 19811	119	Rønne
7601344	Product 19812	75	Rønne
7178417	Product 19820	88	Rønne
7154950	Product 19830	130	Rønne
7093055	Product 19841	59	Rønne
7125119	Product 19842	73	Rønne
7150849	Product 19843	106	Rønne
7159676	Product 19845	97	Rønne
7234449	Product 19848	84	Rønne
7233264	Product 19850	40	Rønne
7159536	Product 19901	126	Rønne
7154321	Product 19903	73	Rønne
7137370	Product 19904	119	Rønne
7151837	Product 19907	111	Rønne
7609230	Product 19916	70	Rønne
7608063	Product 19920	87	Rønne
7223943	Product 19921	60	Rønne
7605919	Product 19949	105	Rønne
7120320	Product 19957	63	Rønne
7250304	Product 19958	66	Rønne
7113633	Product 19959	108	Rønne
7167903	Product 19960	34	Rønne
7167822	Product 19961	77	Rønne
7123388	Product 19962	100	Rønne
7113625	Product 19963	49	Rønne
7167857	Product 19964	64	Rønne
7139101	Product 19965	117	Rønne
7123396	Product 19966	44	Rønne
7149140	Product 19967	50	Rønne
7167830	Product 19968	121	Rønne
7123353	Product 19969	128	Rønne
7123752	Product 19970	58	Rønne
7415613	Product 19971	94	Rønne
7415575	Product 19972	39	Rønne
7132646	Product 19973	33	Rønne
7415583	Product 19974	114	Rønne
7142110	Product 19978	39	Rønne
7406932	Product 19980	33	Rønne
7406851	Product 19981	57	Rønne
7148801	Product 19986	66	Rønne
7520131	Product 19987	83	Rønne
7520123	Product 19989	126	Rønne
7141408	Product 19991	109	Rønne
7050798	Product 19992	96	Rønne
7141360	Product 19993	60	Rønne
7149921	Product 19994	38	Rønne
7149948	Product 19995	30	Rønne
7508000	Product 19996	118	Rønne
7250150	Product 19997	64	Rønne
7120141	Product 19998	77	Rønne
7250126	Product 20000	127	Rønne
7113382	Product 20002	58	Rønne
7511388	Product 20010	112	Rønne
7149328	Product 20011	57	Rønne
7168470	Product 20012	84	Rønne
7120982	Product 20013	77	Rønne
7120923	Product 20014	81	Rønne
7112947	Product 20019	113	Rønne
7561565	Product 20021	31	Rønne
7071477	Product 20022	31	Rønne
7071450	Product 20023	38	Rønne
7049765	Product 20025	64	Rønne
7141920	Product 20027	114	Rønne
7120494	Product 20029	33	Rønne
7508573	Product 20030	113	Rønne
7511833	Product 20031	117	Rønne
7168055	Product 20032	71	Rønne
7139276	Product 20033	33	Rønne
7139306	Product 20034	69	Rønne
7168063	Product 20035	103	Rønne
7113900	Product 20036	117	Rønne
7415354	Product 20037	126	Rønne
7139241	Product 20038	52	Rønne
7511787	Product 20039	59	Rønne
7142218	Product 20043	125	Rønne
7508557	Product 20044	66	Rønne
7120400	Product 20045	48	Rønne
7508530	Product 20046	67	Rønne
7120419	Product 20047	82	Rønne
7113331	Product 20049	41	Rønne
7141424	Product 20050	70	Rønne
7150016	Product 20051	92	Rønne
7508158	Product 20052	62	Rønne
7113749	Product 20054	80	Rønne
7132735	Product 20055	54	Rønne
7249586	Product 20056	48	Rønne
7149654	Product 20057	84	Rønne
7123884	Product 20059	111	Rønne
7123868	Product 20061	45	Rønne
7512082	Product 20062	72	Rønne
7071361	Product 20063	112	Rønne
7547621	Product 20064	43	Rønne
7071388	Product 20066	82	Rønne
7120834	Product 20067	30	Rønne
7520085	Product 20071	70	Rønne
7132921	Product 20073	65	Rønne
7508328	Product 20076	36	Rønne
7508310	Product 20078	61	Rønne
7400241	Product 20079	84	Rønne
7123299	Product 20080	57	Rønne
7114192	Product 20081	87	Rønne
7132557	Product 20083	113	Rønne
7415435	Product 20084	96	Rønne
7168616	Product 20085	87	Rønne
7149417	Product 20086	33	Rønne
7511922	Product 20087	98	Rønne
7149476	Product 20088	100	Rønne
7519648	Product 20089	44	Rønne
7508654	Product 20090	34	Rønne
7071124	Product 20093	99	Rønne
7508689	Product 20094	116	Rønne
7167768	Product 20098	112	Rønne
7167741	Product 20099	48	Rønne
7141653	Product 20100	99	Rønne
7250207	Product 20101	119	Rønne
7155956	Product 20103	84	Rønne
7077947	Product 20104	130	Rønne
7144580	Product 20105	70	Rønne
7144563	Product 20106	87	Rønne
7236433	Product 20107	70	Rønne
7092474	Product 20108	85	Rønne
7236387	Product 20109	41	Rønne
7230249	Product 20111	85	Rønne
7230168	Product 20112	80	Rønne
7515600	Product 20113	101	Rønne
7127090	Product 20115	51	Rønne
7127138	Product 20116	101	Rønne
7129467	Product 20117	51	Rønne
7082290	Product 20119	104	Rønne
7077343	Product 20121	55	Rønne
7155581	Product 20122	104	Rønne
7524544	Product 20123	123	Rønne
7604050	Product 20125	69	Rønne
7524536	Product 20126	119	Rønne
7236891	Product 20127	55	Rønne
7503059	Product 20128	88	Rønne
7093705	Product 20129	44	Rønne
7093748	Product 20130	78	Rønne
7603304	Product 20132	63	Rønne
7092024	Product 20133	125	Rønne
7603312	Product 20135	37	Rønne
7231261	Product 20138	32	Rønne
7603487	Product 20139	80	Rønne
7187343	Product 20140	73	Rønne
7229941	Product 20142	62	Rønne
7230044	Product 20144	126	Rønne
7126905	Product 20145	74	Rønne
7064519	Product 20146	72	Rønne
7515162	Product 20147	104	Rønne
7094108	Product 20148	37	Rønne
7525087	Product 20150	103	Rønne
7525052	Product 20151	34	Rønne
7205279	Product 20152	90	Rønne
7155794	Product 20153	51	Rønne
7092768	Product 20154	108	Rønne
7156146	Product 20156	110	Rønne
7126530	Product 20157	118	Rønne
7156111	Product 20159	88	Rønne
7502907	Product 20160	72	Rønne
7156138	Product 20161	129	Rønne
7091745	Product 20163	67	Rønne
7103735	Product 20166	35	Rønne
7144776	Product 20168	95	Rønne
7155360	Product 20169	43	Rønne
7236654	Product 20170	74	Rønne
7230427	Product 20178	46	Rønne
7527551	Product 20179	118	Rønne
7129670	Product 20180	33	Rønne
7129718	Product 20181	90	Rønne
7230400	Product 20182	33	Rønne
7503733	Product 20184	31	Rønne
7503660	Product 20185	36	Rønne
7503717	Product 20186	84	Rønne
7130003	Product 20188	70	Rønne
7503644	Product 20190	93	Rønne
7127219	Product 20192	80	Rønne
7082363	Product 20193	103	Rønne
7119607	Product 20196	51	Rønne
7119640	Product 20199	87	Rønne
7604254	Product 20202	47	Rønne
7526628	Product 20203	66	Rønne
7126301	Product 20205	57	Rønne
7147821	Product 20206	42	Rønne
7502591	Product 20207	33	Rønne
7502575	Product 20208	47	Rønne
7145101	Product 20209	41	Rønne
7241364	Product 20210	73	Rønne
7155301	Product 20214	42	Rønne
7603371	Product 20216	75	Rønne
7145136	Product 20217	61	Rønne
7241356	Product 20218	76	Rønne
7506864	Product 20219	83	Rønne
7155310	Product 20221	41	Rønne
7231571	Product 20222	74	Rønne
7524285	Product 20223	61	Rønne
7603754	Product 20224	74	Rønne
7233361	Product 20225	80	Rønne
7092121	Product 20226	61	Rønne
7092105	Product 20227	105	Rønne
7524293	Product 20228	51	Rønne
7231598	Product 20229	79	Rønne
7524250	Product 20230	72	Rønne
7119216	Product 20231	63	Rønne
7231628	Product 20232	53	Rønne
7077025	Product 20233	32	Rønne
7221371	Product 20234	58	Rønne
7096208	Product 20239	60	Rønne
7093810	Product 20240	62	Rønne
7230354	Product 20241	119	Rønne
7515090	Product 20242	41	Rønne
7230338	Product 20243	100	Rønne
7130414	Product 20244	40	Rønne
7220812	Product 20245	35	Rønne
7144660	Product 20247	41	Rønne
7130376	Product 20248	109	Rønne
7220774	Product 20249	130	Rønne
7082843	Product 20250	56	Rønne
7220790	Product 20251	62	Rønne
7144687	Product 20252	78	Rønne
7528248	Product 20253	77	Rønne
7154879	Product 20255	66	Rønne
7526997	Product 20258	52	Rønne
7156235	Product 20260	82	Rønne
7237189	Product 20262	52	Rønne
7237170	Product 20266	105	Rønne
7237219	Product 20269	87	Rønne
7091044	Product 20273	76	Rønne
7241186	Product 20275	105	Rønne
7144881	Product 20277	54	Rønne
7092407	Product 20278	90	Rønne
7128568	Product 20279	109	Rønne
7507607	Product 20280	110	Rønne
7077262	Product 20281	67	Rønne
7221800	Product 20282	56	Rønne
7119348	Product 20283	96	Rønne
7221827	Product 20284	39	Rønne
7524501	Product 20285	112	Rønne
7204507	Product 20286	120	Rønne
7524455	Product 20288	98	Rønne
7092350	Product 20289	119	Rønne
7155492	Product 20290	58	Rønne
7230583	Product 20292	91	Rønne
7127030	Product 20295	39	Rønne
7607180	Product 20296	113	Rønne
7515294	Product 20297	64	Rønne
7130210	Product 20299	70	Rønne
7154674	Product 20300	104	Rønne
7144555	Product 20301	125	Rønne
7220553	Product 20302	89	Rønne
7527997	Product 20304	35	Rønne
7215568	Product 20305	68	Rønne
7607610	Product 20306	117	Rønne
7222246	Product 20308	92	Rønne
7128959	Product 20310	117	Rønne
7526776	Product 20311	52	Rønne
7234023	Product 20312	78	Rønne
7526849	Product 20313	125	Rønne
7119780	Product 20315	129	Rønne
7155891	Product 20316	99	Rønne
7222238	Product 20317	115	Rønne
7077726	Product 20318	54	Rønne
7128967	Product 20319	57	Rønne
7409966	Product 20320	92	Rønne
7606770	Product 20321	107	Rønne
7606753	Product 20323	57	Rønne
7148089	Product 20324	117	Rønne
7093551	Product 20325	83	Rønne
7095880	Product 20326	69	Rønne
7093543	Product 20327	86	Rønne
7126620	Product 20328	50	Rønne
7093624	Product 20330	52	Rønne
7502982	Product 20331	100	Rønne
7093578	Product 20332	114	Rønne
7171285	Product 20334	53	Rønne
7524064	Product 20335	59	Rønne
7118996	Product 20336	119	Rønne
7163720	Product 20337	36	Rønne
7231350	Product 20338	43	Rønne
7524103	Product 20339	84	Rønne
7603606	Product 20341	99	Rønne
7202512	Product 20343	106	Rønne
7233124	Product 20344	78	Rønne
7507143	Product 20345	106	Rønne
7091885	Product 20346	75	Rønne
7416628	Product 20348	76	Rønne
7090633	Product 20349	95	Rønne
7512805	Product 20350	86	Rønne
7161891	Product 20351	66	Rønne
7503962	Product 20354	83	Rønne
7125801	Product 20355	81	Rønne
7516975	Product 20356	70	Rønne
7153163	Product 20357	52	Rønne
7127472	Product 20358	73	Rønne
7161867	Product 20359	48	Rønne
7503997	Product 20360	128	Rønne
7516967	Product 20361	35	Rønne
7153538	Product 20368	74	Rønne
7073461	Product 20369	74	Rønne
7150750	Product 20373	114	Rønne
7115717	Product 20376	65	Rønne
7152400	Product 20377	96	Rønne
7138326	Product 20378	67	Rønne
7152361	Product 20379	99	Rønne
7605129	Product 20380	85	Rønne
7116098	Product 20381	46	Rønne
7526148	Product 20384	39	Rønne
7513585	Product 20385	109	Rønne
7151101	Product 20386	95	Rønne
7079419	Product 20388	51	Rønne
7526091	Product 20389	47	Rønne
7125437	Product 20392	114	Rønne
7512350	Product 20394	120	Rønne
7154020	Product 20397	71	Rønne
7154011	Product 20398	38	Rønne
7512341	Product 20404	51	Rønne
7512384	Product 20405	88	Rønne
7188293	Product 20406	124	Rønne
7604580	Product 20408	49	Rønne
7125046	Product 20410	119	Rønne
7504497	Product 20412	34	Rønne
7504597	Product 20415	71	Rønne
7504470	Product 20417	81	Rønne
7126212	Product 20418	51	Rønne
7601468	Product 20420	40	Rønne
7520549	Product 20423	92	Rønne
7213034	Product 20424	117	Rønne
7218311	Product 20425	92	Rønne
7136730	Product 20426	80	Rønne
7213328	Product 20427	33	Rønne
7135335	Product 20430	88	Rønne
7153376	Product 20432	43	Rønne
7504918	Product 20435	30	Rønne
7136960	Product 20437	90	Rønne
7228139	Product 20440	41	Rønne
7604742	Product 20441	97	Rønne
7603118	Product 20443	125	Rønne
7115520	Product 20444	42	Rønne
7228104	Product 20445	104	Rønne
7125640	Product 20450	43	Rønne
7124341	Product 20457	60	Rønne
7089864	Product 20460	91	Rønne
7602677	Product 20463	58	Rønne
7602634	Product 20464	116	Rønne
7090862	Product 20465	74	Rønne
7090854	Product 20466	83	Rønne
7090994	Product 20469	38	Rønne
7602642	Product 20470	122	Rønne
7088639	Product 20471	55	Rønne
7125984	Product 20472	119	Rønne
7134886	Product 20473	37	Rønne
7504276	Product 20474	108	Rønne
7601034	Product 20475	32	Rønne
7134860	Product 20476	41	Rønne
7134851	Product 20477	88	Rønne
7514379	Product 20478	126	Rønne
7143192	Product 20479	122	Rønne
7125992	Product 20481	123	Rønne
7601042	Product 20482	87	Rønne
7143176	Product 20484	67	Rønne
7088604	Product 20486	87	Rønne
7219555	Product 20487	40	Rønne
7089341	Product 20488	110	Rønne
7219547	Product 20489	55	Rønne
7142323	Product 20490	51	Rønne
7237995	Product 20491	116	Rønne
7138458	Product 20492	105	Rønne
7152523	Product 20495	46	Rønne
7513429	Product 20500	69	Rønne
7079079	Product 20501	39	Rønne
7605331	Product 20504	71	Rønne
7061579	Product 20505	117	Rønne
7526229	Product 20506	47	Rønne
7151195	Product 20510	39	Rønne
7152884	Product 20513	49	Rønne
7154062	Product 20515	63	Rønne
7154100	Product 20516	39	Rønne
7168691	Product 20517	117	Rønne
7169442	Product 20521	93	Rønne
7088469	Product 20522	48	Rønne
7125925	Product 20523	89	Rønne
7251785	Product 20525	85	Rønne
7514344	Product 20526	33	Rønne
7514298	Product 20527	68	Rønne
7134797	Product 20528	55	Rønne
7601549	Product 20530	72	Rønne
7134835	Product 20531	118	Rønne
7136854	Product 20532	127	Rønne
7073828	Product 20533	99	Rønne
7136790	Product 20534	60	Rønne
7143516	Product 20536	60	Rønne
7136870	Product 20537	77	Rønne
7135203	Product 20538	114	Rønne
7073852	Product 20539	76	Rønne
7153651	Product 20542	127	Rønne
7150822	Product 20544	92	Rønne
7125089	Product 20545	80	Rønne
7605285	Product 20546	32	Rønne
7238304	Product 20548	103	Rønne
7153287	Product 20550	118	Rønne
7153252	Product 20553	45	Rønne
7600755	Product 20555	64	Rønne
7124260	Product 20556	118	Rønne
7089767	Product 20558	39	Rønne
7227450	Product 20563	39	Rønne
7169078	Product 20565	75	Rønne
7227493	Product 20567	88	Rønne
7512449	Product 20568	40	Rønne
7169051	Product 20570	75	Rønne
7015305	Product 20572	81	Rønne
7512717	Product 20573	58	Rønne
7124473	Product 20579	62	Rønne
7125747	Product 20580	110	Rønne
7088175	Product 20582	34	Rønne
7134584	Product 20583	100	Rønne
7125739	Product 20588	113	Rønne
7184980	Product 20590	62	Rønne
7143621	Product 20595	40	Rønne
7153937	Product 20596	66	Rønne
7505043	Product 20597	33	Rønne
7047894	Product 20598	86	Rønne
7138229	Product 20600	107	Rønne
7605463	Product 20601	97	Rønne
7526032	Product 20602	37	Rønne
7041861	Product 20603	37	Rønne
7138164	Product 20605	57	Rønne
7041866	Product 20606	76	Rønne
7125267	Product 20607	106	Rønne
7153058	Product 20608	37	Rønne
7513542	Product 20609	124	Rønne
7238185	Product 20610	50	Rønne
7144083	Product 20612	62	Rønne
7513119	Product 20617	94	Rønne
7605021	Product 20618	74	Rønne
7603177	Product 20619	76	Rønne
7603193	Product 20620	122	Rønne
7416903	Product 20621	81	Rønne
7525621	Product 20622	102	Rønne
7124953	Product 20625	95	Rønne
7115636	Product 20626	104	Rønne
7603185	Product 20627	130	Rønne
7228163	Product 20629	78	Rønne
7513062	Product 20630	128	Rønne
7088760	Product 20631	81	Rønne
7073240	Product 20632	40	Rønne
7153422	Product 20633	33	Rønne
7126131	Product 20634	93	Rønne
7504357	Product 20635	90	Rønne
7088833	Product 20636	111	Rønne
7127790	Product 20637	71	Rønne
7504403	Product 20639	71	Rønne
7504446	Product 20640	80	Rønne
7157525	Product 20641	95	Rønne
7509880	Product 20642	49	Rønne
7121792	Product 20643	54	Rønne
7608144	Product 20644	53	Rønne
7097980	Product 20645	111	Rønne
7509863	Product 20646	83	Rønne
7509898	Product 20647	53	Rønne
7222815	Product 20650	86	Rønne
7408501	Product 20651	34	Rønne
7118651	Product 20653	70	Rønne
7165552	Product 20657	114	Rønne
7118660	Product 20658	32	Rønne
7232837	Product 20662	99	Rønne
7146957	Product 20664	30	Rønne
7096879	Product 20665	117	Rønne
7146990	Product 20666	125	Rønne
7176198	Product 20668	74	Rønne
7134363	Product 20670	116	Rønne
7134371	Product 20673	108	Rønne
7401906	Product 20677	105	Rønne
7117604	Product 20679	35	Rønne
7163029	Product 20680	92	Rønne
7231989	Product 20681	92	Rønne
7084811	Product 20682	94	Rønne
7505590	Product 20683	66	Rønne
7139896	Product 20684	90	Rønne
7505582	Product 20685	66	Rønne
7402066	Product 20686	114	Rønne
7407050	Product 20687	42	Rønne
7163053	Product 20688	103	Rønne
7117639	Product 20692	71	Rønne
7163010	Product 20693	122	Rønne
7410131	Product 20695	112	Rønne
7115482	Product 20696	37	Rønne
7131534	Product 20698	93	Rønne
7140274	Product 20702	32	Rønne
7095511	Product 20704	35	Rønne
7235453	Product 20707	93	Rønne
7509529	Product 20709	73	Rønne
7095546	Product 20710	50	Rønne
7121440	Product 20711	53	Rønne
7529136	Product 20713	108	Rønne
7066740	Product 20714	83	Rønne
7608730	Product 20715	104	Rønne
7112416	Product 20716	85	Rønne
7400845	Product 20717	129	Rønne
